pokerankDesc&Affiche le top 10 des meilleurs dresseurs Pokémon du bot!
standShort&Affiche votre stand respectif
standDesc&Affiche ton stand de JJBA, ton stand est lié à toi et tu ne peux en changer.
usericonShort&Affiche l'icône d'un utilisateur
usericonDesc&Affiche l'icône d'un utilisateur donné.
pruneShort&Supprime les messages d'un utilisateur
pruneDesc&Supprime tous les messages d'un utilisateur donné parmi les 200 derniers message de chaque salon.
rollsShort&Affiche vos détails pour la commande poke.
rollsDesc&Affiche ton nombre de Pokérolls, et quand sera ton prochain Pokéroll gratuit.
pokeinfoShort&Affiche les infos d'un Pokémon
pokeinfoDesc&Affiche certaines infos sur un Pokémon donné. Vous pouvez utiliser la commande avec le numéro de Pokédex, ou le nom du Pokémon!
announceShort&Envoie un message personnalisé dans un salon
announceDesc&Envoie un message personnalisé dans un salon donné, votre nom d'utilisateur sera cité.
languageShort&Change la langue du bot!
languageDesc&Change la langue dans laquelle le bot enverra ses messages, pour le moment, uniquement Anglais et Français sont disponibles.
supportserverShort&Envoie un lien d'invitation au serveur de KannaSucre!
supportserverDesc&Envoie un lien pour rejoindre le serveur de KannaSucre, pour obtenir de l'aide ou donner des suggestions.
togglelevelsShort&Active ou désactive les niveaux
togglelevelsDesc&Active ou désactive la fonctionnalité de niveaux. Cette dernière est désactivée par défaut.
